id,name,sort order,item type,properties,slots,level,effect,e value,fire,earth,water,wind,categories,equip size,character,HP,MP,ATK,DEF,SPD,Gather,Drop,Note,EN Name,EN Description,JA Name,JA Description
40,herbal-soup,155,Usable,"effect-stability,healing-power-up-plus,stimulates-the-senses,",2,3,50,10,,1,1,,"food,,,",2,",,,,,,,,,,,",,,,,,,,,Herbal Soup,"A soup made from boiling herbs. The number of commonly available vegetables continues to decrease with the spread of the Dusk, but these strong smelling herbs still endure in this ecosystem.",香草のスープ,香草を煮て作ったスープ。黄昏が広がって以来、一般的な野菜はその数を減らし続けているが、強い匂いを放つ香草は、今もその生態系を保っている
38,apple-tart,156,Usable,"critical,effect-power-increase,apple-power,",1,21,50,10,,1,,,"food,snack,,",3,",,,,,,,,,,,",,,,,,,,,Apple Tart,"A tart made with plenty of apples. It has strong sweetness and pleasant sourness. The special apples grown in Colseit are very popular on the market, and are constantly selling out.",リンゴのタルト,リンゴをふんだんに使ったタルト。強い甘味と程良い酸味が特徴。名産地であるコルセイトのリンゴは、市場でも人気が高く、すぐに売り切れてしまう
37,refresh-medicine,157,Usable,"healing-power-up,wait-time-enhance,great-mood,",1,5,50,10,,,,1,"medicine,,,",1,",,,,,,,,,,,",,,,,,,,,Refresh Medicine,Those who travel across the Dusk Sea would definitely want to carry at least one of these. Those who become seasick on the swaying sands always want to try drinking this first.,気分直しの薬,黄昏の海を旅する者なら一つは携帯しておきたい薬。ゆりかごのように揺れながら砂の海を進む船に酔ったら、まず飲みたいのがこの薬
39,buzzter-nuts,158,Usable,"effect-stability,healing-power-up-plus,source-of-life,",1,4,50,10,,1,,,"food,,,",1,",,,,,,,,,,,",,,,,,,,,Buzzter Nuts,"These nuts are a popular snack among those who like to drink. Their small size makes them easy to eat, causing people to eat them constantly, but they are quite filling and high in calories.",ビュズダーナッツ,お酒を好む人たちの間で、つまみとして広まっているナッツ。小粒で食べやすく、ついつい手にとってしまうが、実はカロリーが高く、お腹に溜まりやすい
74,stellard-medicine,159,Usable,"critical,effect-power-increase,good-medicine,",2,24,50,25,,,,1,"medicine,,,",2,",,,,,,,,,,,",,,,,,,,,Stellard Medicine,An infused medicine popularly consumed among households in Stellard. It's said to be good for everything from stomach pain to colds. It's slightly bitter.,ステラードの煎じ薬,ステラードの一般家庭で良く飲まれる煎じ薬。腹痛や感冒に良く効くと言われている。ほろ苦い
69,shelbani-bread,160,Usable,"effect-stability,healing-power-up-plus,stabilizing,",1,10,50,15,,,1,,"food,,,",3,",,,,,,,,,,,",,,,,,,,,Shelbani Bread,"Bread made from Shelbani Wheat flour. It's kneaded, then baked in a low-heat oven for a long time. The inside is fluffy, while the outside is browned and crisp. This lovely texture is the secret to its popularity.",シェルバニブレッド,シェルバニ麦粉で作ったブレッド。しっかりと練り、弱火のオーブンでじっくりと焼き上げた。中はふかふか、外はこんがりの素晴らしい食感が人気の秘密
310,healing-aroma,161,Usable,"healing-power-up,wait-time-enhance,soothing-aroma,",3,25,50,25,,,1,1,"sundry,medic-ing,,",2,",,,,,,,,,,,",,,,,,,,,Healing Aroma,"Also known as incense. It's said to have healing effects, and many households burn one before going to bed. The materials used for the smell vary by region, so there are many different aromas.",癒やしのアロマ,いわゆるお香。癒やしの効果があると言われ、寝る前などに焚く家庭も多い。地域によってアロマの材料が違うため、香りもさまざまである
41,stellapearl,162,Usable,"critical,effect-power-increase,traditional-flavor,",1,25,50,30,1,,,,"food,snack,,",2,",,,,,,,,,,,",,,,,,,,,Stellapearl,"A type of confection well loved in Stellard. As a specialty product of the City of Water, many adventurers buy them as gifts.",ストラパール,ステラードで親しまれている銘菓。水の都の名産物として、お土産に買っていく冒険家も多い
311,medicine-bread,163,Usable,"critical,effect-power-increase-plus,medicinal-properties,",1,17,50,20,,1,1,,"food,,,",3,",,,,,,,,,,,",,,,,,,,,Medicine Bread,"Bread mixed with medicinal plants. The unique bitterness of the herbs mixes well with the gentle sweetness of the bread. This adult flavor makes it very popular, and it is commonly found in restaurants.",ドラッグブレッド,薬草を練り込んだブレッド。薬草独特の苦さを、パンの甘さが優しく包み込む。大人向けの味が人気で、レストランなどでも見かける
70,smoked-meat,164,Usable,"effect-stability,healing-power-up-plus,soothing-flavor,",1,32,50,30,1,,,,"food,,,",4,",,,,,,,,,,,",,,,,,,,,Smoked Meat,"As its name suggests, this is smoked meat. It's mostly Food Rabbit meat, but sometimes unknown meat from mysterious creatures can be found mixed in.",スモークミート,名前のとおり燻製にした肉。大体は食料ウサギの肉だが、まれに見たこともない不思議な生き物の肉が紛れ込んでいることも
71,golden-extract-soup,165,Usable,"healing-power-up,wait-time-enhance,golden-flavor,",2,44,50,25,,1,1,,"food,,,",4,",,,,,,,,,,,",,,,,,,,,Golden Extract Soup,Soup made from boiling down only yellow vegetables. The transparent yellow color led it to be called golden extract.,黄金エキススープ,黄色い野菜ばかりを集めて煮込んだスープ。その透き通るような黄色が転じて、黄金エキススープと呼ばれるようになった
76,media-book,166,Usable,"effect-stability,healing-power-up-plus,secret-of-life,",3,33,50,30,,,1,1,"book,,,",2,",,,,,,,,,,,",,,,,,,,,Media Book,"A book for scholars containing a wealth of knowledge. The contents are quite difficult, but understanding it would greatly help an explorer on their journeys.",メディアの書,豊富な知識が詰まっている学者御用達の書物。内容は難解だが、理解できれば探検家の旅の大きな助けとなる
312,fruit-ration,167,Usable,"critical,effect-power-increase-plus,fluffy-texture,",1,39,50,30,1,1,,,"food,snack,,",3,",,,,,,,,,,,",,,,,,,,,Fruit Ration,"A portable food source made from various dried fruits. It emphasizes nutritional content, so it's not particularly flavorful, but it's easy to eat and provides a lot of energy.",果実レーション,さまざまな干し果実を練った携帯用食料。栄養摂取に重きを置いているため、満腹感がなければ別段おいしくもないが、手軽にエネルギーを補給できる
179,slag-soup,168,Usable,"effect-stability,healing-power-up-plus,unidentifiable-flavor,",2,31,50,25,1,,1,,"food,,,",3,",,,,,,,,,,,",,,,,,,,,Slag Soup,"Soup made from strange creatures in this world, Slags. Due to the Dusk's influence, many settlements in harsh environments have started to consume Slags as a food source. It's popular among some gourmets as a delicacy.",スラグのスープ,世にも奇妙なスラグのスープ。黄昏の影響で食物に困った辺境の集落が、スラグを食用として利用したことから広まった。珍味として一部の食通には人気がある
313,ritual-powder,169,Usable,"use-count-minus-1,healing-power-up-plus,cleansing-aura,",1,33,50,20,,1,1,1,"sundry,medicine,,",2,",,,,,,,,,,,",,,,,,,,,Ritual Powder,"A fine powder said to purge evil spirits. It's sprinkled in places where unfortunate events happened, and before people start to build a house.",御祓いのパウダー,悪い憑きものを落とすと言われる粉末。不幸のあった場所や家を建てる前などに振りまく
314,sp-medicine,170,Usable,"use-count-minus-1,healing-power-up-plus,heals-all,",1,58,50,25,,,1,1,"medicine,,,",4,",,,,,,,,,,,",,,,,,,,,SP Medicine,"A bunch of healthy medicines stuffed into a bottle. It's normally difficult to find the right medicine on the spot, but having this should be enough for most situations.",万薬の瓶詰め,とにかく身体に良さそうな薬をひたすら瓶に詰め込んだもの。そのときに必要な薬を探すのは大変だが、これ一つ持っていけば大抵はなんとかなる
315,awakening-medicine,171,Usable,"count-compression,healing-power-up-plus-plus,opens-the-mind-s-eye,",2,53,50,30,,,1,1,"sundry,medic-ing,,",2,",,,,,,,,,,,",,,,,,,,,Awakening Medicine,"Mysterious eye drops that allow one to see things that can't normally be seen. It's great for finding things that should be somewhere, but can't be found.",開眼の目薬,見えないものを見えるようにするという不思議な目薬。そこにあるはずなのに、見えないものを見通す力がある
75,dragon-cup,172,Usable,"equipment-expansion-plus,fixed-healing-enhance,vitality-of-dragons,",1,45,50,25,,,1,1,"magic-tool,,,",3,",,,,,,,,,,,",,,,,,,,,Dragon Cup,"It's been said since long ago that the body fluids of dragons offer perpetual youth and immortality. While this isn't known for sure, this cup is supposedly filled with the fluids of dragons.",竜の杯,古来より竜の体液には不老長寿や不死の力があると言われている。その真実は定かでないが、この杯には竜にまつわる液体が満たされているという
316,slag-essence,173,Usable,"use-count-minus-1,healing-power-up-plus,slag-injection,",3,26,50,30,1,1,,,"medicine,,,",4,",,,,,,,,,,,",,,,,,,,,Slag Essence,"Liquid extracted from a Slag's body. It's thought to be something along the lines of Slag blood. It's known to have medicinal properties, and is often carried by explorers.",スラグのエッセンス,スラグの身体から抽出した液体。スラグの血液のようなものだと考えられている。薬効があることがわかっており、探検家たちが携帯することもある
317,traveler-s-ration,174,Usable,"healing-power-up,wait-time-enhance,tireless,",1,46,50,25,1,1,,,"food,,,",3,",,,,,,,,,,,",,,,,,,,,Traveler's Ration,"A portable food source for those traveling through the Dusk Sea. It emphasizes long storage life, it's pretty bland and not very good. Of course, it's very nutritious.",旅人の糧食,黄昏の海を旅する者たちの携帯用食料。日持ちすることを最優先に考えられたため、味は淡白でおいしくはない。栄養は満点
318,goddess-shield,175,Usable,"equipment-expansion-plus,fixed-healing-enhance,goddess-blessing,",1,59,50,25,,1,1,1,"magic-tool,,,",4,",,,,,,,,,,,",,,,,,,,,Goddess Shield,"A gorgeous shield with a relief of the goddess of protection. This goddess isn't only found on shields, but all kinds of things, from buildings to ships.",守護女神の盾,守護女神のレリーフを持つ煌びやかな盾。この女神は盾だけでなく建物や船など、至るところで見られる
319,healthy-ration,176,Usable,"count-compression,healing-power-up-plus-plus,dispels-disease,",2,47,50,25,1,1,,1,"food,,,",3,",,,,,,,,,,,",,,,,,,,,Healthy Ration,"The ultimate food source, made to efficiently supply nutrition. Its lack of flavor and dry texture make it unpopular, but it's very easy to carry around.",健康レーション,いかに効率よく養分を補給できるかというテーマの元に生み出された究極の食料。味はなくパサパサとした食感は不人気だが、とにかく手軽である
320,time-watch,177,Usable,"equipment-expansion-plus,fixed-healing-enhance,crosses-time,",1,63,50,15,1,1,1,1,"magic-tool,antique,,",1,",,,,,,,,,,,",,,,,,,,,Time Watch,"A pocket watch said to be capable of manipulating time. It was first invented by a legendary alchemist, and it's rumored that they are still alive somewhere, to this very day.",時操の懐中時計,時を操ることができるという懐中時計。これを初めて生みだしたのは伝説の錬金術士で、今なおどこかで生き続けていると噂になっている
